arvore_media24: .word 16, 16
.byte 1,1,1,3,4,4,1,1,4,4,3,1,1,1,3,3,
1,1,1,4,4,3,1,1,4,4,3,1,1,1,3,3,
1,1,1,4,4,3,1,1,4,3,3,1,1,3,3,10,
1,1,1,4,4,3,1,1,4,3,10,1,1,3,3,10,
1,1,1,4,4,3,1,4,3,3,1,1,3,3,10,1,
1,1,1,4,4,3,1,4,3,1,1,3,3,10,10,1,
1,1,1,3,4,4,3,3,3,1,1,3,10,10,1,1,
1,1,1,3,4,4,3,3,3,1,1,3,10,1,1,1,
1,1,1,3,3,4,3,3,3,1,1,3,1,1,1,10,
1,1,1,1,4,4,3,3,3,1,4,1,1,1,1,10,
1,1,1,1,4,4,3,3,3,4,3,1,2,1,3,10,
1,1,1,1,4,4,4,3,3,3,3,1,2,1,10,1,
1,1,1,1,4,4,4,3,3,3,3,1,2,3,10,2,
1,2,1,1,3,4,4,3,3,3,1,2,2,3,10,2,
2,2,2,1,3,4,4,4,3,3,1,2,2,3,10,2,
2,2,2,1,3,4,4,4,3,3,1,2,3,10,10,1,


