sprite_bruxa_voando: .word 32, 32
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,1,1,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,1,10,10,10,10,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,10,1,10,10,19,10,1,1,1,1,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,1,199,1,10,10,19,19,10,10,19,1,1,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,199,199,1,10,10,10,83,10,19,19,82,82,1,1,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,1,10,10,10,19,19,83,83,10,10,10,10,1,1,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,1,82,82,19,19,19,1,1,1,1,1,1,10,10,10,1,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,1,10,10,10,10,1,45,36,102,102,65,45,10,1,1,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,1,10,10,10,1,1,110,36,102,110,34,65,45,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,1,1,10,10,1,1,45,110,110,102,110,110,107,65,45,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,19,10,1,1,36,110,110,110,110,36,110,110,110,65,110,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,1,1,1,36,110,45,110,110,110,36,102,110,110,65,110,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,36,110,45,110,110,45,45,102,102,65,110,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,36,110,45,110,65,110,45,74,65,0,45,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,36,45,110,36,74,110,45,19,83,65,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,36,110,36,74,45,65,10,83,147,65,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,36,45,65,45,65,45,147,65,19,147,147,65,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,36,110,65,74,65,74,147,65,83,83,147,147,65,199,199,1,1,1,199,
199,199,199,199,199,199,199,199,199,199,199,199,36,110,199,65,74,83,65,74,83,65,0,65,83,147,65,65,19,83,83,1,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,65,10,83,83,65,74,83,83,65,0,65,83,110,102,83,83,1,1,
199,199,199,199,199,199,199,199,199,199,199,199,199,65,10,83,19,83,83,65,74,83,83,65,83,65,110,110,1,1,199,199,
199,199,199,18,18,18,18,18,18,199,199,199,199,65,74,19,10,83,19,83,65,74,74,110,83,1,199,199,199,199,199,199,
199,18,18,28,92,92,109,109,28,18,199,199,65,74,74,83,147,147,19,83,10,65,110,102,102,199,199,199,199,199,199,199,
18,18,28,28,28,109,109,109,28,19,109,109,65,74,74,83,83,147,74,74,74,147,147,102,199,199,199,199,199,199,199,199,
18,109,109,109,109,109,109,109,109,19,92,109,20,65,74,74,83,74,65,65,74,147,83,74,65,199,199,199,199,199,199,199,
199,18,28,109,101,101,28,28,109,19,92,92,10,10,65,74,74,65,74,74,147,83,65,83,65,199,199,199,199,199,199,199,
18,109,109,19,19,19,92,92,19,20,92,10,199,199,65,74,65,74,83,83,83,74,65,74,65,199,199,199,199,199,199,199,
18,109,109,28,28,28,109,109,28,18,18,199,199,199,199,65,65,1,10,74,74,65,74,65,10,199,199,199,199,199,199,199,
199,18,28,28,28,28,28,28,28,18,199,199,199,199,199,199,1,10,19,10,65,199,1,10,19,1,199,199,199,199,199,199,
199,199,18,18,92,19,19,18,18,199,199,199,199,199,199,199,1,10,19,19,1,199,1,10,10,19,1,199,199,199,199,199,
199,199,199,199,18,18,18,199,199,199,199,199,199,199,199,199,199,1,1,1,199,199,199,199,1,1,1,199,199,199,199,199,


